com.samsung.shealth.activity.day_summary,6305105,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62610110,0,0,1733,300,1141814,90,0,62610110,2024-06-20 04:35:02.325,10,2024-06-19 06:00:00.372,0.0,30,30,-1,120000,21,8,0,8,1340.9199,0,103.71997,60ea0142-221b-4990-b453-45bceb2fa867.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1141814,47820000,60ea0142-221b-4990-b453-45bceb2fa867,2024-06-19 00:00:00.000,
0,62610110,0,0,836,300,542878,90,0,62610110,2024-06-21 00:15:02.179,10,2024-06-20 05:00:00.451,0.0,30,30,-1,120000,10,5,0,8,647.36,0,50.129986,08f03daf-1ac6-411c-a58d-f93324ee7191.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,542878,32160000,08f03daf-1ac6-411c-a58d-f93324ee7191,2024-06-20 00:00:00.000,
0,62610110,0,0,763,300,493621,90,0,62610110,2024-06-22 05:55:02.556,10,2024-06-21 04:00:05.039,0.0,30,30,-1,60000,8,2,0,8,603.30005,0,46.619976,0ba4762f-5368-44be-bba2-02bf709212be.extra_data.json,6+THe69Q8P,4800,com.sec.android.app.shealth,488821,50699999,0ba4762f-5368-44be-bba2-02bf709212be,2024-06-21 00:00:00.000,
0,62610110,0,0,1727,300,1104949,90,0,62610110,2024-06-22 21:35:01.703,10,2024-06-22 04:00:00.834,0.0,30,30,-1,180000,20,5,0,8,1334.13,0,103.70997,3189b6ae-6024-405c-97ac-babd84910dd3.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1104949,34560000,3189b6ae-6024-405c-97ac-babd84910dd3,2024-06-22 00:00:00.000,
0,62610110,0,0,1901,300,1235104,90,0,62610110,2024-06-24 00:34:21.931,10,2024-06-23 04:00:00.607,0.0,30,30,-1,120000,22,5,0,8,1459.96,0,114.18001,bd760f96-5730-4ad4-96f0-17e08bb7999e.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1235104,37140000,bd760f96-5730-4ad4-96f0-17e08bb7999e,2024-06-23 00:00:00.000,
0,62610110,0,0,2358,300,1560690,90,0,62610110,2024-06-25 14:57:42.801,10,2024-06-24 04:00:01.916,0.0,30,30,-1,120000,28,7,0,8,1826.0599,0,142.36998,bc658086-7ad2-473c-93e7-acf9c7c714b6.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1560690,29519999,bc658086-7ad2-473c-93e7-acf9c7c714b6,2024-06-24 00:00:00.000,
0,62610110,0,0,4161,300,2730888,90,0,62610110,2024-06-26 02:19:33.641,10,2024-06-25 05:00:00.602,0.0,30,30,-1,120000,50,11,0,8,3238.9304,0,249.41994,c4af699c-e06d-461e-a376-0ad4837c7333.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,2730488,35820000,c4af699c-e06d-461e-a376-0ad4837c7333,2024-06-25 00:00:00.000,
0,62610110,0,0,1976,300,1289027,90,0,62610110,2024-06-27 16:00:09.312,10,2024-06-26 04:00:00.824,0.0,30,30,-1,60000,23,6,0,8,1542.1001,0,119.71998,5b09afcd-9244-430c-8158-76a9a66e82e8.extra_data.json,6+THe69Q8P,1200,com.sec.android.app.shealth,1287827,33719999,5b09afcd-9244-430c-8158-76a9a66e82e8,2024-06-26 00:00:00.000,
0,62610110,0,0,1180,300,780997,90,0,62610110,2024-06-28 02:07:55.416,10,2024-06-27 04:00:00.432,0.0,30,30,-1,60000,14,5,0,8,912.27,0,71.01998,2ee28535-21d5-42a3-b978-2f8873e6338e.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,780997,43080000,2ee28535-21d5-42a3-b978-2f8873e6338e,2024-06-27 00:00:00.000,
0,62610110,0,0,1939,300,1259175,90,0,62610110,2024-06-29 04:00:02.669,10,2024-06-28 04:00:01.383,0.0,30,30,-1,60000,22,6,0,8,1535.5599,0,116.56998,113e0568-4401-48b7-b068-f120e60a53a9.extra_data.json,6+THe69Q8P,2000,com.sec.android.app.shealth,1257175,29819999,113e0568-4401-48b7-b068-f120e60a53a9,2024-06-28 00:00:00.000,
0,62610110,0,0,1347,300,898449,90,0,62610110,2024-06-30 04:11:58.853,10,2024-06-29 04:00:02.290,0.0,30,30,-1,60000,15,5,0,8,1051.93,0,80.71999,b0f253fe-d60d-40f6-933b-12d26014eec9.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,898449,28499999,b0f253fe-d60d-40f6-933b-12d26014eec9,2024-06-29 00:00:00.000,
0,62610110,0,0,5297,300,3479838,90,0,62610110,2024-07-01 06:00:56.999,10,2024-06-30 04:11:57.741,0.0,30,30,-1,180000,63,17,0,8,4200.0596,0,318.86,89ecd3fd-c0b4-4a76-97ad-55c2eaa7eb33.extra_data.json,6+THe69Q8P,2400,com.sec.android.app.shealth,3477438,10499999,89ecd3fd-c0b4-4a76-97ad-55c2eaa7eb33,2024-06-30 00:00:00.000,
0,62610110,0,0,6537,300,4259751,90,0,62610110,2024-07-02 03:37:57.008,10,2024-07-01 06:00:56.482,0.0,30,30,-1,420000,77,11,0,8,5005.6494,0,397.08975,fa1806f0-d60d-427f-ab1c-6bc7c62cc8a4.extra_data.json,6+THe69Q8P,2800,com.sec.android.app.shealth,4256951,25380000,fa1806f0-d60d-427f-ab1c-6bc7c62cc8a4,2024-07-01 00:00:00.000,
0,62610110,0,0,7146,300,4682984,90,0,62610110,2024-07-03 04:33:49.061,10,2024-07-02 06:26:54.918,0.0,30,30,-1,240000,86,13,0,8,5461.441,0,429.80997,77efac42-c007-4a8e-bcbe-c74d8eb969e9.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,4682984,16260000,77efac42-c007-4a8e-bcbe-c74d8eb969e9,2024-07-02 00:00:00.000,
0,62610110,0,0,2904,300,1928265,90,0,62610110,2024-07-04 06:58:55.972,10,2024-07-03 06:00:00.434,0.0,30,30,-1,120000,35,12,0,8,2308.1992,0,176.26001,2eb3f3b7-8ade-4e50-aafd-d22f221ac304.extra_data.json,6+THe69Q8P,4000,com.sec.android.app.shealth,1924265,27240000,2eb3f3b7-8ade-4e50-aafd-d22f221ac304,2024-07-03 00:00:00.000,
0,62610110,0,0,1667,300,1071882,90,0,62610110,2024-07-05 06:35:02.648,10,2024-07-04 07:00:00.351,0.0,30,30,-1,180000,18,6,0,8,1359.3397,0,100.64,bf9fd50b-c264-4fb0-a32f-b573c01cae02.extra_data.json,6+THe69Q8P,800,com.sec.android.app.shealth,1071082,67980000,bf9fd50b-c264-4fb0-a32f-b573c01cae02,2024-07-04 00:00:00.000,
0,62610110,0,0,5105,300,3377834,90,0,62610110,2024-07-06 04:15:04.173,10,2024-07-05 07:00:00.550,0.0,30,30,-1,120000,62,14,0,8,3959.89,0,307.98993,e91dfab5-350f-44e7-8a52-6638f4f6ac71.extra_data.json,6+THe69Q8P,1600,com.sec.android.app.shealth,3376234,22020000,e91dfab5-350f-44e7-8a52-6638f4f6ac71,2024-07-05 00:00:00.000,
0,62610110,0,0,5736,300,3768458,90,0,62610110,2024-07-07 03:15:19.996,10,2024-07-06 05:00:00.537,0.0,30,30,-1,120000,68,20,0,8,4585.06,0,355.80988,119bdb9d-f650-4fc8-872f-f9ac55954b0d.extra_data.json,6+THe69Q8P,30800,com.sec.android.app.shealth,3737658,8520000,119bdb9d-f650-4fc8-872f-f9ac55954b0d,2024-07-06 00:00:00.000,
0,62610110,0,0,4829,300,3106514,90,0,62610110,2024-07-08 01:46:45.620,10,2024-07-07 04:00:00.668,0.0,30,30,-1,180000,56,7,0,8,3778.15,0,298.06998,9e9f4b0d-21e4-414b-9623-cac0986ede78.extra_data.json,6+THe69Q8P,37995,com.sec.android.app.shealth,3068519,35760000,9e9f4b0d-21e4-414b-9623-cac0986ede78,2024-07-07 00:00:00.000,
0,62610110,0,0,662,300,438856,90,0,62610110,2024-07-09 03:15:01.754,10,2024-07-08 04:00:00.671,0.0,30,30,-1,60000,7,2,0,8,515.24,0,39.65,51e0ff66-4b26-44d6-b6a4-0b7f010c14c7.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,438856,49020000,51e0ff66-4b26-44d6-b6a4-0b7f010c14c7,2024-07-08 00:00:00.000,
0,62610110,0,0,2360,300,1485866,90,0,62610110,2024-07-10 04:09:18.962,10,2024-07-09 04:00:00.650,0.0,30,30,-1,120000,26,5,0,8,1863.0796,0,141.31998,591c4d58-518b-4f4b-8480-37e246598764.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1485866,34500000,591c4d58-518b-4f4b-8480-37e246598764,2024-07-09 00:00:00.000,
0,62610110,0,0,1755,300,1048891,90,0,62610110,2024-07-10 21:35:03.044,10,2024-07-10 05:00:00.517,0.0,30,30,-1,120000,18,4,0,8,1382.7302,0,105.34997,18497d41-29d2-4c73-98c5-c1157f68a5fd.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1048891,39420000,18497d41-29d2-4c73-98c5-c1157f68a5fd,2024-07-10 00:00:00.000,
0,62610110,0,0,6156,300,4020374,90,0,62610110,2024-07-12 02:35:01.642,10,2024-07-11 05:00:02.086,0.0,30,30,-1,120000,73,13,0,8,4770.25,0,371.85004,885c9c87-0063-453e-9e97-385d30862114.extra_data.json,6+THe69Q8P,4000,com.sec.android.app.shealth,4016374,32700000,885c9c87-0063-453e-9e97-385d30862114,2024-07-11 00:00:00.000,
0,62610110,0,0,5531,300,3562914,90,0,62610110,2024-07-13 04:54:50.189,10,2024-07-12 05:00:06.314,0.0,30,30,-1,300000,65,10,0,8,4317.4,0,332.68994,c472c62c-aac3-447c-83c1-7cb40a5f3a61.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,3562514,31560000,c472c62c-aac3-447c-83c1-7cb40a5f3a61,2024-07-12 00:00:00.000,
0,62610110,0,0,4598,300,3057438,90,0,62610110,2024-07-14 06:35:28.026,10,2024-07-13 05:00:01.145,0.0,30,30,-1,60000,55,15,0,8,3540.2593,0,276.89993,d44d507c-ffa2-44c7-b47b-f5d668942512.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,3057438,14820000,d44d507c-ffa2-44c7-b47b-f5d668942512,2024-07-13 00:00:00.000,
0,62610110,0,0,1369,300,910425,90,0,62610110,2024-07-15 02:06:16.917,10,2024-07-14 07:00:02.293,0.0,30,30,-1,60000,16,5,0,8,1069.2699,0,82.27,6fe05cf3-d49e-48e4-965e-29128bcc92d2.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,910425,35400000,6fe05cf3-d49e-48e4-965e-29128bcc92d2,2024-07-14 00:00:00.000,
0,62610110,0,0,1737,300,1158579,90,0,62610110,2024-07-16 06:51:34.110,10,2024-07-15 08:29:34.226,0.0,30,30,-1,52026,21,5,0,8,1316.8099,0,104.799995,63aa194b-d782-4980-a4da-c79530f90532.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1158579,29160000,63aa194b-d782-4980-a4da-c79530f90532,2024-07-15 00:00:00.000,
0,62610110,0,0,3179,300,2114626,90,0,62610110,2024-07-17 04:55:06.218,10,2024-07-16 07:00:00.707,0.0,30,30,-1,60000,38,10,0,8,2427.4495,0,191.67996,bfa4e0fb-2fa3-41eb-b60a-43b218e7fade.extra_data.json,6+THe69Q8P,1600,com.sec.android.app.shealth,2113026,21720000,bfa4e0fb-2fa3-41eb-b60a-43b218e7fade,2024-07-16 00:00:00.000,
0,62610110,0,0,1011,300,674337,90,0,62610110,2024-07-18 05:55:20.068,10,2024-07-17 08:22:18.424,0.0,30,30,-1,46690,12,5,0,8,772.3899,0,60.939995,4a09f3cb-5286-48d3-bfc5-c0e88849d7bc.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,674337,23220000,4a09f3cb-5286-48d3-bfc5-c0e88849d7bc,2024-07-17 00:00:00.000,
0,62610110,0,0,2313,300,1541703,90,0,62610110,2024-07-19 06:35:08.474,10,2024-07-18 07:00:01.975,0.0,30,30,-1,42021,27,15,0,8,1769.7704,0,140.78001,f6ae5426-1a4d-4821-bc8d-84da6a31b4fa.extra_data.json,6+THe69Q8P,1600,com.sec.android.app.shealth,1540103,33960000,f6ae5426-1a4d-4821-bc8d-84da6a31b4fa,2024-07-18 00:00:00.000,
0,62610110,0,0,1739,300,1156548,90,0,62610110,2024-07-20 03:55:23.885,10,2024-07-19 07:00:02.083,0.0,30,30,-1,60000,21,6,0,8,1329.9899,0,104.54,f95a9e86-a124-4eb2-ba1b-5047d34949f0.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1156548,34980000,f95a9e86-a124-4eb2-ba1b-5047d34949f0,2024-07-19 00:00:00.000,
0,62610110,0,0,983,300,655661,90,0,62610110,2024-07-21 06:54:25.050,10,2024-07-20 07:00:00.898,0.0,30,30,-1,51359,11,7,0,8,750.06,0,59.109993,ed81ec94-13d8-46e3-8b1c-2cf6968c60e3.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,655661,46260000,ed81ec94-13d8-46e3-8b1c-2cf6968c60e3,2024-07-20 00:00:00.000,
0,62610110,0,0,957,300,638319,90,0,62701610,2024-07-22 03:15:03.845,10,2024-07-21 07:00:00.366,0.0,30,30,-1,52693,11,3,0,8,731.8502,0,57.269985,d6b3e5f0-1819-4fb7-998f-d9f4e46db894.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,638319,54780000,d6b3e5f0-1819-4fb7-998f-d9f4e46db894,2024-07-21 00:00:00.000,
0,62701610,0,0,0,300,0,90,0,62701610,2024-07-22 16:48:44.794,10,2024-07-22 07:00:10.533,0.0,30,30,-1,0,0,0,0,8,0.0,0,0.0,8fec6a4d-0836-429a-a3bd-13231fbfb5f8.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,8fec6a4d-0836-429a-a3bd-13231fbfb5f8,2024-07-22 00:00:00.000,
0,62701610,0,0,499,300,327867,90,0,62701610,2024-07-24 04:31:04.699,10,2024-07-23 07:00:12.325,0.0,30,30,-1,60000,5,3,0,8,386.77002,0,30.47999,c90c1cd4-f56a-40dd-8169-1b1d4a57cb19.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,327467,46860000,c90c1cd4-f56a-40dd-8169-1b1d4a57cb19,2024-07-23 00:00:00.000,
0,62701610,0,0,1908,300,1253898,90,0,62701610,2024-07-25 01:12:44.268,10,2024-07-24 07:00:00.492,0.0,30,30,-1,240000,22,9,0,8,1466.8298,0,115.19998,3839188c-2bb7-4a87-b562-b7929eb2fd88.extra_data.json,6+THe69Q8P,4000,com.sec.android.app.shealth,1249898,24240000,3839188c-2bb7-4a87-b562-b7929eb2fd88,2024-07-24 00:00:00.000,
0,62701610,0,0,1956,300,1303288,90,0,62701610,2024-07-26 02:15:02.009,10,2024-07-25 07:13:20.123,0.0,30,30,-1,120000,23,9,0,8,1506.0402,0,118.23,6b050b51-5550-4c59-9382-1fc64c414c2e.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1303288,22140000,6b050b51-5550-4c59-9382-1fc64c414c2e,2024-07-25 00:00:00.000,
0,62701610,0,0,2455,300,1636121,90,0,62701610,2024-07-27 05:35:24.977,10,2024-07-26 07:40:28.707,0.0,30,30,-1,180000,30,7,0,8,1856.6503,0,147.94995,d104feed-0021-465a-b525-23c719e8ea74.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1636121,41820000,d104feed-0021-465a-b525-23c719e8ea74,2024-07-26 00:00:00.000,
0,62701610,0,0,2666,300,1765768,90,0,62701610,2024-07-28 04:36:57.092,10,2024-07-27 07:00:00.804,0.0,30,30,-1,120000,32,8,0,8,2053.27,0,160.63998,8b6d5720-5b71-41e9-8d73-342d528a9a53.extra_data.json,6+THe69Q8P,2400,com.sec.android.app.shealth,1763368,42180000,8b6d5720-5b71-41e9-8d73-342d528a9a53,2024-07-27 00:00:00.000,
0,62701610,0,0,219,300,144204,90,0,62701610,2024-07-29 03:28:39.052,10,2024-07-28 07:00:02.390,0.0,30,30,-1,35351,2,4,0,8,174.01001,0,14.069998,f5ac36cf-9ac4-4550-9791-a229d80eb28a.extra_data.json,6+THe69Q8P,2800,com.sec.android.app.shealth,141404,36720000,f5ac36cf-9ac4-4550-9791-a229d80eb28a,2024-07-28 00:00:00.000,
0,62701610,0,0,2535,300,1683314,90,0,62701610,2024-07-30 04:55:12.661,10,2024-07-29 07:00:00.856,0.0,30,30,-1,120000,31,6,0,8,1938.9802,0,153.16997,5f1dbecd-b393-4b47-9682-d01b37896fff.extra_data.json,6+THe69Q8P,1200,com.sec.android.app.shealth,1682114,57180000,5f1dbecd-b393-4b47-9682-d01b37896fff,2024-07-29 00:00:00.000,
0,62701610,0,0,1006,300,671002,90,0,62701610,2024-07-31 05:08:28.620,10,2024-07-30 07:00:00.698,0.0,30,30,-1,48691,12,7,0,8,769.28,0,60.499996,cb86cb06-332c-463f-8268-2e79ed881324.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,671002,38640000,cb86cb06-332c-463f-8268-2e79ed881324,2024-07-30 00:00:00.000,
0,62701610,0,0,2525,300,1668714,90,0,62701610,2024-08-01 06:48:22.226,10,2024-07-31 07:00:00.962,0.0,30,30,-1,120000,30,9,0,8,1949.8099,0,152.04002,f551cfd5-842d-426e-a72c-4fbef3597feb.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1668714,29880000,f551cfd5-842d-426e-a72c-4fbef3597feb,2024-07-31 00:00:00.000,
0,62701610,0,0,1052,300,700082,90,0,62701610,2024-08-02 05:04:14.397,10,2024-08-01 07:00:00.472,0.0,30,30,-1,52026,12,8,0,8,804.3899,0,64.12999,84ecffb6-00a4-4a11-85a2-96c4355e0bf0.extra_data.json,6+THe69Q8P,2400,com.sec.android.app.shealth,697682,43200000,84ecffb6-00a4-4a11-85a2-96c4355e0bf0,2024-08-01 00:00:00.000,
0,62701610,0,0,1690,300,1126696,90,0,62701610,2024-08-03 00:44:08.949,10,2024-08-02 07:43:05.276,0.0,30,30,-1,60000,20,5,0,8,1301.6799,0,102.18001,50882941-38fe-4c45-8a62-b17f2bb5861b.extra_data.json,6+THe69Q8P,800,com.sec.android.app.shealth,1125896,45420000,50882941-38fe-4c45-8a62-b17f2bb5861b,2024-08-02 00:00:00.000,
0,62701610,0,0,4471,300,2974890,90,0,62701610,2024-08-04 06:43:54.490,10,2024-08-03 07:14:23.711,0.0,30,30,-1,60000,54,10,0,8,3495.5396,0,274.24002,7e2409fd-0ecf-4e8d-9d78-128c24faec33.extra_data.json,6+THe69Q8P,6800,com.sec.android.app.shealth,2968090,25200000,7e2409fd-0ecf-4e8d-9d78-128c24faec33,2024-08-03 00:00:00.000,
0,62701610,0,0,2598,300,1732866,90,0,62701610,2024-08-05 04:39:46.440,10,2024-08-04 07:00:00.488,0.0,30,30,-1,48024,31,11,0,8,1975.6901,0,156.38,40701f15-a53f-4c50-aae8-aead14d4ca6b.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1732866,22020000,40701f15-a53f-4c50-aae8-aead14d4ca6b,2024-08-04 00:00:00.000,
0,62701610,0,0,1151,300,767717,90,0,62701610,2024-08-06 08:05:45.951,10,2024-08-05 07:00:25.186,0.0,30,30,-1,40020,13,5,0,8,880.39,0,68.97999,f697212a-71d5-461e-a3d2-38704ff71e04.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,767717,30779999,f697212a-71d5-461e-a3d2-38704ff71e04,2024-08-05 00:00:00.000,
0,62701610,0,0,2390,300,1594130,90,0,62701610,2024-08-07 05:05:19.463,10,2024-08-06 08:05:41.515,0.0,30,30,-1,48024,28,9,0,8,1819.3,0,143.98997,ca38d90b-1186-4011-b09e-afb19c1f57cf.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1594130,32040000,ca38d90b-1186-4011-b09e-afb19c1f57cf,2024-08-06 00:00:00.000,
0,62701610,0,0,161,300,107387,90,0,62701610,2024-08-07 21:39:09.605,10,2024-08-07 07:00:02.089,0.0,30,30,-1,30015,1,1,0,8,121.72,0,9.659999,8fc374fc-cf1b-4653-bb3a-b29cb62ec31b.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,107387,51240000,8fc374fc-cf1b-4653-bb3a-b29cb62ec31b,2024-08-07 00:00:00.000,
0,62701610,0,0,562,300,374854,90,0,62701610,2024-08-09 01:53:11.073,10,2024-08-08 08:11:03.576,0.0,30,30,-1,40020,6,2,0,8,436.57,0,33.559994,8c05addf-234d-4ec9-b074-3abd376264da.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,374854,51660000,8c05addf-234d-4ec9-b074-3abd376264da,2024-08-08 00:00:00.000,
0,62701610,0,0,2497,300,1665499,90,0,62701610,2024-08-10 04:34:47.395,10,2024-08-09 07:46:58.439,0.0,30,30,-1,60000,30,5,0,8,1915.65,0,149.62,ea1af927-8cd0-4e3a-bf40-4ecdb0abb609.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1665499,61380000,ea1af927-8cd0-4e3a-bf40-4ecdb0abb609,2024-08-09 00:00:00.000,
0,62701610,0,0,2643,300,1762851,90,0,62701610,2024-08-11 01:34:40.261,10,2024-08-10 07:00:01.775,0.0,30,30,-1,240000,32,3,0,8,1999.8901,0,158.97003,c0e022e6-2cce-424f-90ce-e18fdceff3b3.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1762851,60120000,c0e022e6-2cce-424f-90ce-e18fdceff3b3,2024-08-10 00:00:00.000,
0,62701610,0,0,174,300,116058,90,0,62701610,2024-08-12 07:00:18.986,10,2024-08-11 07:00:32.577,0.0,30,30,-1,22678,1,2,0,8,132.81,0,10.460001,2da238cb-edcd-405a-a68d-b50333d75ac9.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,116058,34139999,2da238cb-edcd-405a-a68d-b50333d75ac9,2024-08-11 00:00:00.000,
0,62701610,0,0,812,300,541604,90,0,62701610,2024-08-13 02:35:02.002,10,2024-08-12 07:00:03.341,0.0,30,30,-1,48691,10,4,0,8,620.74994,0,48.850002,46fc3cbb-7dc0-4e16-8c09-41063b77eb89.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,541604,26700000,46fc3cbb-7dc0-4e16-8c09-41063b77eb89,2024-08-12 00:00:00.000,
0,62701610,0,0,155,300,103385,90,0,62701610,2024-08-14 06:34:42.927,10,2024-08-13 07:00:01.160,0.0,30,30,-1,22011,1,3,0,8,119.049995,0,9.24,8a7abf98-34ce-4816-a0ce-2d438bafe5b2.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,103385,41160000,8a7abf98-34ce-4816-a0ce-2d438bafe5b2,2024-08-13 00:00:00.000,
0,62701610,0,0,81,300,54027,90,0,62701610,2024-08-15 06:35:14.938,10,2024-08-14 07:00:00.605,0.0,30,30,-1,17342,0,1,0,8,60.440002,0,4.93,81a89a6b-28bf-4464-b16f-1fa00b65fcbf.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,54027,83580000,81a89a6b-28bf-4464-b16f-1fa00b65fcbf,2024-08-14 00:00:00.000,
0,62701610,0,0,739,300,490882,90,0,62701610,2024-08-16 05:15:15.885,10,2024-08-15 07:00:21.863,0.0,30,30,-1,60000,8,8,0,8,564.18994,0,44.58,a126f901-36aa-4caf-b25f-bdf0f699cda7.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,490882,35340000,a126f901-36aa-4caf-b25f-bdf0f699cda7,2024-08-15 00:00:00.000,
0,62701610,0,0,3818,300,2452924,90,0,62701610,2024-08-17 04:35:11.488,10,2024-08-16 07:00:01.262,0.0,30,30,-1,180000,44,10,0,8,2889.91,0,178.81999,f4452746-07b8-48bf-82f4-d35ceaa7c054.extra_data.json,6+THe69Q8P,4000,com.sec.android.app.shealth,2448924,21480000,f4452746-07b8-48bf-82f4-d35ceaa7c054,2024-08-16 00:00:00.000,
0,62701610,0,0,670,300,421484,90,0,62701610,2024-08-17 21:30:56.811,10,2024-08-17 05:00:01.033,0.0,30,30,-1,60000,7,2,0,8,508.1499,0,20.309994,3b22c4c5-3871-4b80-bf8f-1bf28b826abc.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,421484,34380000,3b22c4c5-3871-4b80-bf8f-1bf28b826abc,2024-08-17 00:00:00.000,
0,62701610,0,0,1844,300,1120230,90,0,62701610,2024-08-19 02:29:12.666,10,2024-08-18 05:00:17.291,0.0,30,30,-1,180000,20,4,0,8,1403.0199,0,55.789986,a8327d3b-28e6-4f07-877b-7492935d6df1.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1120230,30540000,a8327d3b-28e6-4f07-877b-7492935d6df1,2024-08-18 00:00:00.000,
0,62701610,0,0,2497,300,1555054,90,0,62701610,2024-08-20 02:59:08.525,10,2024-08-19 05:00:00.558,0.0,30,30,-1,180000,27,6,0,8,1884.7297,0,75.94997,d99ee21e-d658-4e53-8b54-41872b17034b.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1555054,46440000,d99ee21e-d658-4e53-8b54-41872b17034b,2024-08-19 00:00:00.000,
0,62701610,0,0,1032,300,662211,90,0,62701610,2024-08-21 14:15:31.338,10,2024-08-20 05:00:01.088,0.0,30,30,-1,60000,12,4,0,8,788.63995,0,31.339994,e02f2890-e7d4-408c-a565-c129bc642981.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,662211,34679999,e02f2890-e7d4-408c-a565-c129bc642981,2024-08-20 00:00:00.000,
0,62701610,0,0,170,300,113390,90,0,62701610,2024-08-22 02:53:48.803,10,2024-08-21 05:00:00.613,0.0,30,30,-1,32683,1,3,0,8,129.17,0,5.1999993,5351f4ac-9d9b-491d-9a75-2aa17d0f4973.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,113390,41820000,5351f4ac-9d9b-491d-9a75-2aa17d0f4973,2024-08-21 00:00:00.000,
0,62701610,0,0,1913,300,1215004,90,0,62701610,2024-08-23 04:30:20.144,10,2024-08-22 05:00:00.587,0.0,30,30,-1,180000,22,5,0,8,1442.0399,0,58.1,848698eb-2631-4ef8-bca5-73b3f08719ea.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1215004,30120000,848698eb-2631-4ef8-bca5-73b3f08719ea,2024-08-22 00:00:00.000,
0,62701610,0,0,1983,300,1307169,90,0,62710150,2024-08-24 06:56:47.752,10,2024-08-23 06:00:00.637,0.0,30,30,-1,180000,23,7,0,8,1494.27,0,61.799984,1ef4df5c-f216-4387-a514-0201334b1be4.extra_data.json,6+THe69Q8P,2000,com.sec.android.app.shealth,1305169,28860000,1ef4df5c-f216-4387-a514-0201334b1be4,2024-08-23 00:00:00.000,
0,62710150,0,0,681,300,454227,90,0,62710150,2024-08-25 00:37:34.327,10,2024-08-24 07:00:02.185,0.0,30,30,-1,46023,7,7,0,8,521.73004,0,40.739994,80c7b9fa-c2db-4e38-99ed-8ac55f326388.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,454227,24960000,80c7b9fa-c2db-4e38-99ed-8ac55f326388,2024-08-24 00:00:00.000,
0,62710150,0,0,2655,300,1761427,90,0,62710150,2024-08-26 01:47:45.330,10,2024-08-25 07:00:00.428,0.0,30,30,-1,60000,32,9,0,8,2029.52,0,159.41003,1b2c5e68-8246-4eb8-a86d-8aebb6406374.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1761427,34920000,1b2c5e68-8246-4eb8-a86d-8aebb6406374,2024-08-25 00:00:00.000,
