com.samsung.shealth.tracker.pedometer_step_count,6305105,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
28210,4,6,50,2025-09-15 01:31:00.000,,,2025-09-15 01:35:01.623,2025-09-15 01:35:01.623,56,1.6111112,45.45,2.04,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:32:00.000,e6a0dc46-acc8-4e3e-8937-26e7b34914b2,
31092,4,0,56,2025-09-15 01:32:00.000,,,2025-09-15 01:35:01.635,2025-09-15 01:35:01.635,56,1.3611112,42.32,1.71,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:33:00.000,87717205-0d16-4961-8107-0e2a10eb9eb2,
19524,4,1,26,2025-09-15 01:33:00.000,,,2025-09-15 01:35:01.646,2025-09-15 01:35:01.646,27,1.3055556,25.49,1.29,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:34:00.000,5817323e-60db-4c49-ad54-0c93b34ff55c,
26200,4,0,40,2025-09-15 01:34:00.000,,,2025-09-15 01:35:01.766,2025-09-15 01:35:01.766,40,1.1388888,29.84,1.26,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:35:00.000,28193c69-4f19-4e4c-8550-420e7eefe48b,
37912,4,0,58,2025-09-15 01:35:00.000,,,2025-09-15 01:55:01.510,2025-09-15 01:55:01.510,58,1.25,47.39,2.1,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:36:00.000,eb215141-67aa-4354-985f-e0dd878570ef,
20666,4,0,37,2025-09-15 01:36:00.000,,,2025-09-15 01:55:01.523,2025-09-15 01:55:01.523,37,1.3611112,28.13,1.13,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:37:00.000,6e76bb60-cb37-4c01-9a9c-eeed6fa3df66,
20209,4,0,37,2025-09-15 01:37:00.000,,,2025-09-15 01:55:01.537,2025-09-15 01:55:01.537,37,1.4166666,28.63,1.12,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:38:00.000,071809fa-04b9-4150-b3c9-ea7e20b9a1ac,
28575,4,0,41,2025-09-15 01:38:00.000,,,2025-09-15 01:55:01.549,2025-09-15 01:55:01.549,41,1.4722222,42.07,2.13,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:39:00.000,a12fded9-6b45-49c2-8085-4d47d99e6202,
29856,4,0,50,2025-09-15 01:39:00.000,,,2025-09-15 01:55:01.561,2025-09-15 01:55:01.561,50,1.25,37.32,1.52,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 01:40:00.000,d746e67b-cdf6-4fcf-a9a0-9d6230d7886e,
24056,4,0,56,2025-09-15 02:18:00.000,,,2025-09-15 02:35:01.608,2025-09-15 02:35:01.608,56,1.8888888,45.44,1.67,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 02:19:00.000,a287a1bf-442d-4e22-a69c-b4363fa029a6,
12052,4,0,29,2025-09-15 02:19:00.000,,,2025-09-15 02:35:01.625,2025-09-15 02:35:01.625,29,1.9722222,23.77,0.88,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 02:20:00.000,42c52026-fc2c-496e-adc5-458b6edc0735,
14400,4,0,29,2025-09-15 03:38:00.000,,,2025-09-15 03:55:01.650,2025-09-15 03:55:01.650,29,1.5833334,22.8,0.9,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 03:39:00.000,e99fe7b2-3ee1-42ba-9745-bf580c4429cf,
34058,4,0,74,2025-09-15 03:53:00.000,,,2025-09-15 03:55:01.671,2025-09-15 03:55:01.671,74,1.6944444,57.71,2.3,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 03:54:00.000,2fd232fa-2b0b-409b-9ec6-d9646e4c9689,
26512,4,0,61,2025-09-15 03:54:00.000,,,2025-09-15 03:55:01.692,2025-09-15 03:55:01.692,61,1.8055556,47.87,1.91,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 03:55:00.000,feb68376-b26c-4e7f-9c58-073d7f424154,
11648,4,0,23,2025-09-15 03:56:00.000,,,2025-09-15 04:07:57.688,2025-09-15 04:07:57.688,23,1.5555556,18.12,0.72,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 03:57:00.000,87b5962b-6654-427c-9d0b-9bc4ecc17050,
8720,4,0,21,2025-09-15 03:58:00.000,,,2025-09-15 04:07:57.732,2025-09-15 04:07:57.732,21,1.8611113,16.23,0.67,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 03:59:00.000,51a61603-df16-4e6e-a609-2ff27b1064d9,
18164,4,0,31,2025-09-15 04:06:00.000,,,2025-09-15 04:07:57.770,2025-09-15 04:07:57.770,31,1.2777778,23.21,0.97,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:07:00.000,d72baad6-fd77-403f-851d-60a0b5a2625a,
42774,4,0,66,2025-09-15 04:12:00.000,,,2025-09-15 04:15:01.711,2025-09-15 04:15:01.711,66,1.2222222,52.28,2.22,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:13:00.000,df7c9a33-a0bc-4f8d-aaa4-8fc611a4680a,
25920,4,0,41,2025-09-15 04:13:00.000,,,2025-09-15 04:15:01.725,2025-09-15 04:15:01.725,41,1.1666666,30.24,1.28,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:14:00.000,1d8fa33f-22a5-4244-b20e-8c3b60e2aaf3,
12724,4,0,21,2025-09-15 04:18:00.000,,,2025-09-15 04:18:06.831,2025-09-15 04:18:01.131,21,1.233832,15.699998,0.56999993,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:19:00.000,4358e45b-1028-4e73-b4f1-5ac86bdf750a,
9658,4,0,15,2025-09-15 04:19:00.000,,,2025-09-15 04:25:34.458,2025-09-15 04:25:34.458,15,1.1388888,11.0,0.49,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:20:00.000,68f1904e-3bb7-4399-af2a-30cd503dfed1,
19049,4,0,36,2025-09-15 04:25:00.000,,,2025-09-15 04:25:48.007,2025-09-15 04:25:34.495,36,1.475068,28.100006,1.1099995,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:26:00.000,b9ef8f13-5921-4143-ae08-555bbfa61034,
20616,4,0,39,2025-09-15 04:36:00.000,,,2025-09-15 04:53:59.052,2025-09-15 04:53:59.052,39,1.4444444,29.78,1.21,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:37:00.000,853267b0-c87d-44b5-b4da-fe6bcf0895e2,
2376,4,0,4,2025-09-15 04:37:00.000,,,2025-09-15 04:53:59.085,2025-09-15 04:53:59.085,4,1.25,2.97,0.12,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:38:00.000,58dde4eb-842a-4e2b-a9a4-b8586ee3534c,
2372,4,0,8,2025-09-15 04:38:00.000,,,2025-09-15 04:53:59.117,2025-09-15 04:53:59.117,8,2.7777777,6.59,0.23,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:39:00.000,51ddf1eb-d195-42e4-85f1-431d9ae65a91,
32753,4,6,57,2025-09-15 04:39:00.000,,,2025-09-15 04:53:59.188,2025-09-15 04:53:59.188,63,1.5277778,50.04,2.16,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:40:00.000,5d6430fa-6a18-4783-94d2-2a58b8cd70ac,
18244,4,0,36,2025-09-15 04:40:00.000,,,2025-09-15 04:53:59.227,2025-09-15 04:53:59.227,36,1.5555556,28.38,1.15,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:41:00.000,df8cb3a4-b0fe-42d6-8e2d-a763685fe9ca,
20724,4,0,34,2025-09-15 04:43:00.000,,,2025-09-15 04:53:59.286,2025-09-15 04:53:59.286,34,1.2222222,25.33,1.09,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:44:00.000,c92d67be-43dd-4811-ad65-22f9791d81f3,
17206,4,0,36,2025-09-15 04:45:00.000,,,2025-09-15 04:53:59.341,2025-09-15 04:53:59.341,36,1.6388888,28.2,1.12,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:46:00.000,de84c8b6-7044-4827-8357-c325c8111592,
3567,4,0,7,2025-09-15 04:46:00.000,,,2025-09-15 04:53:59.371,2025-09-15 04:53:59.371,7,1.5277778,5.45,0.23,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:47:00.000,ce6a86c7-683a-441b-bb9d-75b478f2a91c,
5692,4,0,10,2025-09-15 04:48:00.000,,,2025-09-15 04:53:59.395,2025-09-15 04:53:59.395,10,1.3333334,7.59,0.32,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:49:00.000,9aea4fa3-e3fc-4346-9350-3f5306b59de9,
22616,4,0,38,2025-09-15 04:52:00.000,,,2025-09-15 04:53:59.423,2025-09-15 04:53:59.423,38,1.25,28.27,1.19,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:53:00.000,ac868554-e140-48a3-aba7-fcbab6d4ed3f,
21502,4,0,31,2025-09-15 04:53:00.000,,,2025-09-15 04:53:59.451,2025-09-15 04:53:59.451,31,1.3333334,28.67,1.4,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 04:54:00.000,9bbef86c-928e-464a-8802-f03dc6dbb07f,
10747,4,0,19,2025-09-15 14:43:00.000,,,2025-09-15 14:45:34.597,2025-09-15 14:45:34.597,19,1.3333334,14.33,0.61,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 14:44:00.000,5bcc3266-8016-40e0-9e76-6dc56be0186d,
21215,4,0,31,2025-09-15 14:55:00.000,,,2025-09-15 15:15:00.796,2025-09-15 15:15:00.796,31,1.2222222,25.93,1.16,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 14:56:00.000,dc58511f-21e1-4e1f-85ea-d1e2b9cc4827,
9460,4,0,17,2025-09-15 14:56:00.000,,,2025-09-15 15:15:00.813,2025-09-15 15:15:00.813,17,1.3888888,13.14,0.52,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-15 14:57:00.000,f873eb03-ee44-40e2-a091-4999f228b362,
25567,4,0,46,2025-09-16 07:01:00.000,,,2025-09-16 07:01:59.348,2025-09-16 07:01:59.348,46,1.3611112,34.8,1.42,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:02:00.000,70b93f6f-f64d-4842-a821-14958c5d1528,
30620,4,0,57,2025-09-16 07:08:00.000,,,2025-09-16 07:15:01.989,2025-09-16 07:15:01.989,57,1.4444444,44.23,1.74,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:09:00.000,58e6e33c-4a01-4077-8394-6f922c257435,
14712,4,0,26,2025-09-16 07:10:00.000,,,2025-09-16 07:15:02.002,2025-09-16 07:15:02.002,26,1.4722222,21.66,1.02,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:11:00.000,6d9961ce-aa19-43db-b061-00bf392c6695,
14419,4,0,28,2025-09-16 07:11:00.000,,,2025-09-16 07:15:02.012,2025-09-16 07:15:02.012,28,1.5,21.63,0.87,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:12:00.000,fcdf5845-a28e-4b25-af76-a9b335cab19d,
40257,4,0,68,2025-09-16 07:12:00.000,,,2025-09-16 07:15:02.020,2025-09-16 07:15:02.020,68,1.2777778,51.44,2.11,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:13:00.000,9a451c81-2d82-4d7c-ac82-360b85a28f9d,
40628,4,0,72,2025-09-16 07:13:00.000,,,2025-09-16 07:15:02.027,2025-09-16 07:15:02.027,72,1.3611112,55.3,2.19,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:14:00.000,e834d2e7-4ddd-4a0d-b7d5-ff9684acf0ad,
24337,4,0,43,2025-09-16 07:14:00.000,,,2025-09-16 07:15:02.036,2025-09-16 07:15:02.036,43,1.3333334,32.45,1.31,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:15:00.000,43c9e870-047c-4153-a8ee-bd0a845c5b04,
24264,4,5,34,2025-09-16 07:16:00.000,,,2025-09-16 07:35:02.137,2025-09-16 07:35:02.137,39,1.6666666,40.44,2.02,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:17:00.000,753ca08b-bdaf-4323-957d-d448b3e92019,
35082,4,0,65,2025-09-16 07:17:00.000,,,2025-09-16 07:35:02.148,2025-09-16 07:35:02.148,65,1.4166666,49.7,1.99,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:18:00.000,4191a445-3c47-4ed1-a021-1781e3cdfba5,
55602,4,0,103,2025-09-16 07:18:00.000,,,2025-09-16 07:35:02.157,2025-09-16 07:35:02.157,103,1.4166666,78.77,3.11,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:19:00.000,fbd03b63-31e3-46f5-93c9-224b6ab225d5,
7974,4,0,15,2025-09-16 07:19:00.000,,,2025-09-16 07:35:02.166,2025-09-16 07:35:02.166,15,1.4722222,11.74,0.46,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 07:20:00.000,ea62e278-3c59-4e01-8ee6-2411ccc79ed5,
7248,4,0,13,2025-09-16 08:10:00.000,,,2025-09-16 08:10:44.321,2025-09-16 08:10:43.472,13,1.3822849,10.02,0.33,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 08:11:00.000,08890379-3dd0-46c8-9ac6-eb2eb4b8bc16,
21656,4,0,38,2025-09-16 09:28:00.000,,,2025-09-16 09:28:36.416,2025-09-16 09:28:14.106,38,1.4291233,30.95,1.2199996,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 09:29:00.000,9a18cade-5fea-4ffb-9bd2-6f84fc1ea999,
46713,4,0,92,2025-09-16 10:22:00.000,,,2025-09-16 10:30:02.799,2025-09-16 10:30:02.799,92,1.5,70.07,2.86,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 10:23:00.000,1941b3b6-8f5e-4811-90ff-9d44eff0215d,
10894,4,0,22,2025-09-16 10:23:00.000,,,2025-09-16 10:30:02.820,2025-09-16 10:30:02.820,22,1.5833334,17.25,0.66,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 10:24:00.000,e705d569-259c-4f0c-ac25-60785652a432,
10300,4,0,17,2025-09-16 10:28:00.000,,,2025-09-16 10:30:02.871,2025-09-16 10:30:02.871,17,1.2222222,12.59,0.55,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 10:29:00.000,cb595c3c-a1c1-4f53-85a6-7907f6a6328f,
46052,4,2,62,2025-09-16 10:29:00.000,,,2025-09-16 10:30:02.901,2025-09-16 10:30:02.901,64,1.4444444,66.52,3.32,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 10:30:00.000,0ab94a89-2426-4e97-ba06-eb84b22df205,
24122,4,0,44,2025-09-16 10:30:00.000,,,2025-09-16 10:30:24.818,2025-09-16 10:30:02.926,44,1.3916327,33.570004,1.3199992,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 10:31:00.000,c42f1cb6-fc81-4252-a22a-529a3902058d,
23430,4,0,28,2025-09-16 15:29:00.000,,,2025-09-16 15:31:01.660,2025-09-16 15:31:01.660,28,1.3055556,30.59,1.62,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:30:00.000,f6800e25-20bf-431a-9627-7800c17fa3c9,
23408,4,0,37,2025-09-16 15:30:00.000,,,2025-09-16 15:31:01.686,2025-09-16 15:31:01.686,37,1.2222222,28.61,1.16,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:31:00.000,5d78209b-2925-4533-87c9-d8b3d7902893,
13178,4,0,18,2025-09-16 15:31:00.000,,,2025-09-16 15:31:34.622,2025-09-16 15:31:07.950,18,0.9833993,12.960001,0.59,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:32:00.000,83ffab28-29d4-43a8-9b7c-1531fd647602,
13053,4,0,25,2025-09-16 15:32:00.000,,,2025-09-16 15:33:18.634,2025-09-16 15:33:18.634,25,1.5,19.58,0.74,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:33:00.000,a2472823-cd9f-4ca2-b2d0-e72e90ac0b94,
31977,4,0,48,2025-09-16 15:33:00.000,,,2025-09-16 15:33:59.227,2025-09-16 15:33:18.652,48,1.0992185,35.149994,1.4699993,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:34:00.000,55d93797-8c67-4409-ac0b-e66212ce9f86,
6130,4,0,8,2025-09-16 15:34:00.000,,,2025-09-16 15:35:00.631,2025-09-16 15:35:00.631,8,0.9166667,5.62,0.27,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:35:00.000,daf03a93-e697-44a9-9be0-983d419a4d7c,
12233,4,0,16,2025-09-16 15:35:00.000,,,2025-09-16 15:36:56.715,2025-09-16 15:36:56.715,16,1.4722222,18.01,1.03,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:36:00.000,7fea38e7-44bb-4ced-b789-8f294afbeebc,
24094,4,0,40,2025-09-16 15:36:00.000,,,2025-09-16 15:36:59.498,2025-09-16 15:36:56.731,40,1.2376362,29.820002,1.22,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:37:00.000,acd56ee5-dc9a-4f75-9e69-d655db129097,
20641,4,0,37,2025-09-16 15:37:00.000,,,2025-09-16 15:37:34.881,2025-09-16 15:37:00.321,37,1.3462882,27.79,1.0899998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:38:00.000,1b3b6c89-3b4d-4ac1-8d24-4953f7ea6c0c,
31235,4,0,42,2025-09-16 15:39:00.000,,,2025-09-16 15:39:54.090,2025-09-16 15:39:23.509,42,0.9511548,29.709991,1.3299994,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:40:00.000,a8ed4089-71ee-45b2-8223-1ea0c8c79538,
52921,4,0,73,2025-09-16 15:40:00.000,,,2025-09-16 15:40:59.571,2025-09-16 15:40:01.193,73,0.9799504,51.85998,2.2399986,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:41:00.000,e3f2b289-8946-4b19-ab57-0bacdfd83a63,
7048,4,0,11,2025-09-16 15:41:00.000,,,2025-09-16 15:41:26.445,2025-09-16 15:41:22.984,11,1.1519674,8.119999,0.35,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 15:42:00.000,a82f23e7-cf59-489c-be2d-7dfd7bfa22ab,
6531,4,0,13,2025-09-16 15:59:00.000,,,2025-09-16 15:59:56.407,2025-09-16 15:59:55.950,13,1.4744054,9.629999,0.43,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:00:00.000,9446299d-1b7e-4058-9a1f-42c91fce32f3,
43072,4,0,76,2025-09-16 16:45:00.000,,,2025-09-16 16:53:53.575,2025-09-16 16:53:53.575,76,1.3333334,57.43,2.32,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:46:00.000,b388b8b7-f46f-4e66-a5e3-183820b3f0c9,
13295,4,0,22,2025-09-16 16:46:00.000,,,2025-09-16 16:53:53.599,2025-09-16 16:53:53.599,22,1.2222222,16.25,0.69,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:47:00.000,1a13dac0-1f76-46a2-8a0a-473f84ed0117,
57820,4,0,104,2025-09-16 16:47:00.000,,,2025-09-16 16:53:53.646,2025-09-16 16:53:53.646,104,1.3611112,78.7,3.15,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:48:00.000,b563bb6e-d47e-47c8-bf4e-0bdb892f3edb,
56680,4,0,98,2025-09-16 16:48:00.000,,,2025-09-16 16:53:53.685,2025-09-16 16:53:53.685,98,1.3055556,74.0,2.96,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:49:00.000,c822f47b-9c26-4f2b-9ee1-b80880b9bdbc,
18653,4,0,30,2025-09-16 16:49:00.000,,,2025-09-16 16:53:53.704,2025-09-16 16:53:53.704,30,1.1944444,22.28,0.9,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:50:00.000,f5616506-4475-4dfa-a2f2-c2c11f78486f,
5257,4,0,9,2025-09-16 16:50:00.000,,,2025-09-16 16:53:53.728,2025-09-16 16:53:53.728,9,1.3333334,7.01,0.28,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:51:00.000,56896641-0d04-4b9a-be17-6e191d61a41e,
11548,4,1,14,2025-09-16 16:53:00.000,,,2025-09-16 16:53:53.749,2025-09-16 16:53:53.749,15,1.3888888,16.04,0.89,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:54:00.000,050962c1-00f0-4efe-ba09-aca01f69d39a,
19226,4,4,23,2025-09-16 16:55:00.000,,,2025-09-16 16:55:57.887,2025-09-16 16:55:56.236,27,1.5983253,30.73,1.6299999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:56:00.000,c5159845-2f0b-42ab-861a-399548a3b709,
10317,4,0,16,2025-09-16 16:56:00.000,,,2025-09-16 16:56:15.941,2025-09-16 16:56:15.941,16,1.1388888,11.75,0.5,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:57:00.000,f2375e2e-0e0a-409d-af19-17560a7a05a6,
16253,4,0,28,2025-09-16 16:57:00.000,,,2025-09-16 16:59:47.931,2025-09-16 16:57:19.296,28,1.3289825,21.6,0.89,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 16:58:00.000,c1cdffbc-68b1-457d-9539-b549be9df9f6,
21133,4,0,35,2025-09-16 17:04:00.000,,,2025-09-16 17:10:46.290,2025-09-16 17:10:46.290,35,1.2222222,25.83,1.1,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 17:05:00.000,ba621a23-133a-4cee-978d-f5b95b0e4681,
17165,4,1,25,2025-09-16 17:05:00.000,,,2025-09-16 17:10:46.309,2025-09-16 17:10:46.309,26,1.9999999,34.33,1.84,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 17:06:00.000,84835214-7d9a-43c0-9a01-f2264ba3c605,
8014,4,2,9,2025-09-16 17:06:00.000,,,2025-09-16 17:10:46.334,2025-09-16 17:10:46.334,11,1.8055556,14.47,0.87,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 17:07:00.000,d09ef532-6042-48c5-bc54-8163810d4e70,
56084,4,0,99,2025-09-16 17:07:00.000,,,2025-09-16 17:10:46.360,2025-09-16 17:10:46.360,99,1.3333334,74.78,2.97,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 17:08:00.000,c4d96737-a8b2-4c46-a0ae-1ce3a00b357c,
36988,4,0,64,2025-09-16 17:08:00.000,,,2025-09-16 17:10:46.380,2025-09-16 17:10:46.380,64,1.3055556,48.29,1.92,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 17:09:00.000,b1fe7412-1117-4ee6-bf73-2772a7487556,
10331,4,0,18,2025-09-16 18:47:00.000,,,2025-09-16 18:47:53.055,2025-09-16 18:47:48.158,18,1.3405709,13.85,0.48000002,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 18:48:00.000,99059cdc-d1e3-4a72-81c5-ee58d9ee3d9b,
26164,4,0,59,2025-09-16 18:49:00.000,,,2025-09-16 18:49:59.825,2025-09-16 18:49:20.129,59,1.7932758,46.91999,1.6899992,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 18:50:00.000,b8aa4786-572f-4d5a-a232-09143a0ac42c,
944,4,0,2,2025-09-16 18:50:00.000,,,2025-09-16 18:50:00.905,2025-09-16 18:50:00.433,2,1.6944444,1.6,0.06,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 18:51:00.000,eab653e1-2920-4ced-8c77-33a42b223b9d,
6976,4,0,16,2025-09-16 19:20:00.000,,,2025-09-16 19:20:06.998,2025-09-16 19:20:03.216,16,1.8719153,13.059999,0.42000002,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 19:21:00.000,1ed5e284-c2f7-4edd-9c91-aedc621091fa,
17420,4,0,30,2025-09-16 19:58:00.000,,,2025-09-16 19:58:23.081,2025-09-16 19:58:08.859,30,1.4201716,24.740004,1.0599997,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 19:59:00.000,16c15698-89c8-47a8-95ea-e84a9c0d5d95,
30854,4,0,45,2025-09-16 20:21:00.000,,,2025-09-16 20:35:01.228,2025-09-16 20:35:01.228,45,1.1388888,35.14,1.57,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:22:00.000,96e37ded-e2e0-44ad-8400-768357cc8f05,
15230,4,0,22,2025-09-16 20:22:00.000,,,2025-09-16 20:35:01.275,2025-09-16 20:35:01.275,22,1.3611112,20.73,1.05,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:23:00.000,a2a25f95-7d99-4ba1-89f8-a9cb3013198d,
21872,4,0,30,2025-09-16 20:23:00.000,,,2025-09-16 20:35:01.312,2025-09-16 20:35:01.312,30,1.25,27.34,1.28,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:24:00.000,72cc6211-3856-4da5-bddc-eda3c298c954,
31443,4,8,51,2025-09-16 20:24:00.000,,,2025-09-16 20:35:01.356,2025-09-16 20:35:01.356,59,1.9444444,61.14,2.96,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:25:00.000,8e7660e7-1b88-44a2-a76c-be6be4fe852a,
32909,4,0,45,2025-09-16 20:27:00.000,,,2025-09-16 20:35:01.388,2025-09-16 20:35:01.388,45,1.1388888,37.48,1.68,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:28:00.000,78c9a16b-609b-4679-8677-c6beb2970b42,
13177,4,0,19,2025-09-16 20:28:00.000,,,2025-09-16 20:35:01.417,2025-09-16 20:35:01.417,19,1.0555556,13.91,0.62,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:29:00.000,4e28f6bf-995d-402e-be82-5deb7d24d97c,
20630,4,0,30,2025-09-16 20:29:00.000,,,2025-09-16 20:35:01.449,2025-09-16 20:35:01.449,30,1.0833334,22.35,0.93,UTC-0600,6+THe69Q8P,com.sec.android.app.shealth,2025-09-16 20:30:00.000,bc74bfb6-2a1b-4652-8716-f58c4389feac,
